,index,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0_x,datetime_heat,number,spatial_ref,t2m,d2m,rh,thi_heat,adm2,adm1,day,month,year,location_x,datetime_ord,pct,level_0,heatwave,heat_ID,Heat Wave Duration_x,control_day,day_of_week,num_iters,diff,Unnamed: 0_y,country_region_code,country_region,metro_area,iso_3166_2_code,census_fips_code,place_id,date_heat,retail_rec_heat,grocery_pharm_heat,parks_heat,transit_heat,workplaces_heat,residential_heat,location_y,date_control,retail_rec_control,grocery_pharm_control,parks_control,transit_control,workplaces_control,residential_control,location,retail_rec_difference,grocery_pharm_difference,parks_difference,transit_difference,workplaces_difference,residential_difference,weekend,datetime_control,thi_control,temp_diff,datetime,Heat Wave Duration_y,dur_ranking,stage,stage_frac,heatwave_dur,mean_elev,coast,HDI_dec,popden_dec,over60_dec,elev_1500m,time_x,rain_standard_control,time_y,rain_standard_heat
5189,5203,54408,641640,641640,2022-08-04,0.0,0.0,34.561703,25.021963,92.157684,42.13724206995085,Seyhan,Adana,4,7,2022,"Seyhan, Adana",738371,0.996078431372549,62.0,1.0,d2994577-04a2-488b-984d-0f4ae5362f5c,,2022-07-21,3,test,14 days,2231,TR,Turkey,,,,ChIJIRGfWR1-KBURVb2kAH908LQ,2022-08-04,2.0,51.0,86.0,12.0,4.0,0.0,"Seyhan, Adana",2022-07-21,2.0,50.0,83.0,18.0,5.0,0.0,"Seyhan, Adana",0.0,1.0,3.0,-6.0,-1.0,0.0,0,2022-07-21,36.83065532166284,5.306586748288012,2022-08-04,4.0,0.36943939699845213,3.0,0.75,False,19.70701754385965,0,4,10,3,0,2022-07-21,44.8051948051948,2022-08-04,48.05194805194805
5190,5204,54405,641634,641634,2022-07-29,0.0,0.0,34.768707,24.732086,96.85855,39.5674034401223,Seyhan,Adana,29,7,2022,"Seyhan, Adana",738365,0.9555555555555556,59.0,1.0,3453adcf-db77-4530-bc42-69659c5ae9ef,,2022-07-22,4,test,7 days,2225,TR,Turkey,,,,ChIJIRGfWR1-KBURVb2kAH908LQ,2022-07-29,-3.0,55.0,84.0,4.0,3.0,0.0,"Seyhan, Adana",2022-07-22,-3.0,56.0,79.0,9.0,2.0,-1.0,"Seyhan, Adana",0.0,-1.0,5.0,-5.0,1.0,1.0,0,2022-07-22,36.04406286168986,3.523340578432439,2022-07-29,2.0,0.07089979137223232,2.0,1.0,False,19.70701754385965,0,4,10,3,0,2022-07-22,28.57142857142857,2022-07-29,42.857142857142854
5191,5205,54409,641641,641641,2022-08-05,0.0,0.0,34.868126,24.626047,92.34521,39.78352016872834,Seyhan,Adana,5,7,2022,"Seyhan, Adana",738372,0.9633986928104576,63.0,1.0,d2994577-04a2-488b-984d-0f4ae5362f5c,,2022-07-22,4,test,14 days,2232,TR,Turkey,,,,ChIJIRGfWR1-KBURVb2kAH908LQ,2022-08-05,-3.0,52.0,87.0,3.0,1.0,-1.0,"Seyhan, Adana",2022-07-22,-3.0,56.0,79.0,9.0,2.0,-1.0,"Seyhan, Adana",0.0,-4.0,8.0,-6.0,-1.0,0.0,0,2022-07-22,36.04406286168986,3.739457307038478,2022-08-05,4.0,0.36943939699845213,4.0,1.0,False,19.70701754385965,0,4,10,3,0,2022-07-22,28.57142857142857,2022-08-05,64.28571428571429
5192,5206,54406,641638,641638,2022-08-02,0.0,0.0,33.273914,24.14897,88.54201,38.622736989716,Seyhan,Adana,2,7,2022,"Seyhan, Adana",738369,0.9032679738562092,60.0,1.0,d2994577-04a2-488b-984d-0f4ae5362f5c,4.0,2022-07-26,1,test,7 days,2229,TR,Turkey,,,,ChIJIRGfWR1-KBURVb2kAH908LQ,2022-08-02,6.0,60.0,90.0,20.0,3.0,-1.0,"Seyhan, Adana",2022-07-26,5.0,60.0,92.0,25.0,3.0,-1.0,"Seyhan, Adana",1.0,0.0,-2.0,-5.0,0.0,0.0,0,2022-07-26,36.56323609528722,2.05950089442878,2022-08-02,4.0,0.36943939699845213,1.0,0.25,False,19.70701754385965,0,4,10,3,0,2022-07-26,12.987012987012985,2022-08-02,75.32467532467533
5193,5207,54407,641639,641639,2022-08-03,0.0,0.0,33.738842,24.56976,89.16427,40.26085417947655,Seyhan,Adana,3,7,2022,"Seyhan, Adana",738370,0.9790849673202614,61.0,1.0,d2994577-04a2-488b-984d-0f4ae5362f5c,,2022-07-13,2,test,21 days,2230,TR,Turkey,,,,ChIJIRGfWR1-KBURVb2kAH908LQ,2022-08-03,1.0,53.0,77.0,15.0,5.0,0.0,"Seyhan, Adana",2022-07-13,-3.0,38.0,74.0,19.0,-30.0,3.0,"Seyhan, Adana",4.0,15.0,3.0,-4.0,35.0,-3.0,0,2022-07-13,36.80946444287716,3.4513897365993955,2022-08-03,4.0,0.36943939699845213,2.0,0.5,False,19.70701754385965,0,4,10,3,0,2022-07-13,38.961038961038966,2022-08-03,66.23376623376623
5194,5208,54410,641667,641667,2022-08-31,0.0,0.0,36.70455,23.917742,88.848,39.92484575436442,Seyhan,Adana,31,8,2022,"Seyhan, Adana",738398,0.9686274509803922,64.0,1.0,669e11c9-1d92-4a2b-9ecc-31e43f1d1b21,2.0,2022-08-24,2,test,7 days,2258,TR,Turkey,,,,ChIJIRGfWR1-KBURVb2kAH908LQ,2022-08-31,5.0,61.0,84.0,19.0,6.0,1.0,"Seyhan, Adana",2022-08-24,5.0,59.0,80.0,17.0,7.0,3.0,"Seyhan, Adana",0.0,2.0,4.0,2.0,-1.0,-2.0,0,2022-08-24,34.60638446572391,5.318461288640506,2022-08-31,2.0,0.07089979137223232,1.0,0.5,False,19.70701754385965,0,4,10,3,0,2022-08-24,72.72727272727273,2022-08-31,18.83116883116883
5195,5209,54411,641668,641668,2022-09-01,0.0,0.0,35.631256,23.970367,91.091965,39.33535681830517,Seyhan,Adana,1,8,2022,"Seyhan, Adana",738399,0.9529411764705882,65.0,1.0,669e11c9-1d92-4a2b-9ecc-31e43f1d1b21,,2022-08-25,3,test,7 days,2259,TR,Turkey,,,,ChIJIRGfWR1-KBURVb2kAH908LQ,2022-09-01,8.0,60.0,103.0,20.0,5.0,0.0,"Seyhan, Adana",2022-08-25,6.0,55.0,93.0,14.0,6.0,3.0,"Seyhan, Adana",2.0,5.0,10.0,6.0,-1.0,-3.0,0,2022-08-25,34.10415555224011,5.231201266065064,2022-09-01,2.0,0.07089979137223232,2.0,1.0,False,19.70701754385965,0,4,10,3,0,2022-08-25,62.33766233766234,2022-09-01,14.285714285714285
5196,5210,54462,642394,642394,2022-07-14,0.0,0.0,38.671314,11.438304,41.82404,35.66438460791556,Siirt,Siirt,14,7,2022,"Siirt, Siirt",738350,0.9320261437908496,50.0,1.0,a9ecd757-775f-421a-9665-e3cdf4cda84d,6.0,2022-07-07,3,test,7 days,140502,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-07-14,16.0,111.0,128.0,,-15.0,5.0,"Siirt, Siirt",2022-07-07,33.0,147.0,,,9.0,0.0,"Siirt, Siirt",-17.0,-36.0,,,-24.0,5.0,0,2022-07-07,32.76569790310333,2.898686704812228,2022-07-14,6.0,0.6101016219126455,1.0,0.16666666666666666,True,797.2629969418961,0,1,9,1,0,2022-07-07,75.32467532467533,2022-07-14,5.844155844155844
5197,5211,54463,642395,642395,2022-07-15,0.0,0.0,40.55699,12.8864155,46.09259,37.84675211688784,Siirt,Siirt,15,7,2022,"Siirt, Siirt",738351,0.9908496732026144,51.0,1.0,a9ecd757-775f-421a-9665-e3cdf4cda84d,,2022-07-08,4,test,7 days,140503,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-07-15,24.0,121.0,,,-15.0,7.0,"Siirt, Siirt",2022-07-08,67.0,,,,-2.0,3.0,"Siirt, Siirt",-43.0,,,,-13.0,4.0,0,2022-07-08,33.85026239465789,3.9964897222299527,2022-07-15,6.0,0.6101016219126455,2.0,0.3333333333333333,True,797.2629969418961,0,1,9,1,0,2022-07-08,49.35064935064935,2022-07-15,47.4025974025974
5198,5212,54464,642396,642396,2022-07-16,0.0,0.0,39.170044,12.986594,46.35036,36.854226297680086,Siirt,Siirt,16,7,2022,"Siirt, Siirt",738352,0.9751633986928104,52.0,1.0,a9ecd757-775f-421a-9665-e3cdf4cda84d,,2022-07-02,5,test,14 days,140504,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-07-16,12.0,77.0,125.0,,24.0,-1.0,"Siirt, Siirt",2022-07-02,12.0,89.0,141.0,,24.0,0.0,"Siirt, Siirt",0.0,-12.0,-16.0,,0.0,-1.0,1,2022-07-02,32.62880000361694,4.225426294063148,2022-07-16,6.0,0.6101016219126455,3.0,0.5,True,797.2629969418961,0,1,9,1,0,2022-07-02,70.12987012987013,2022-07-16,31.16883116883117
5199,5213,54465,642397,642397,2022-07-17,0.0,0.0,39.33909,12.114199,43.96241,36.15001575648788,Siirt,Siirt,17,7,2022,"Siirt, Siirt",738353,0.9555555555555556,53.0,1.0,a9ecd757-775f-421a-9665-e3cdf4cda84d,,2022-07-03,6,test,14 days,140505,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-07-17,-3.0,64.0,113.0,,22.0,-1.0,"Siirt, Siirt",2022-07-03,4.0,87.0,115.0,,21.0,1.0,"Siirt, Siirt",-7.0,-23.0,-2.0,,1.0,-2.0,1,2022-07-03,31.93921604862924,4.210799707858641,2022-07-17,6.0,0.6101016219126455,4.0,0.6666666666666666,True,797.2629969418961,0,1,9,1,0,2022-07-03,73.37662337662337,2022-07-17,52.5974025974026
5200,5214,54466,642398,642398,2022-07-18,0.0,0.0,39.182415,11.64247,43.19559,36.38154531394445,Siirt,Siirt,18,7,2022,"Siirt, Siirt",738354,0.9647058823529412,54.0,1.0,a9ecd757-775f-421a-9665-e3cdf4cda84d,,2022-07-11,0,test,7 days,140506,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-07-18,24.0,137.0,,,2.0,0.0,"Siirt, Siirt",2022-07-11,11.0,77.0,,,-43.0,6.0,"Siirt, Siirt",13.0,60.0,,,45.0,-6.0,0,2022-07-11,32.9134612353864,3.46808407855805,2022-07-18,6.0,0.6101016219126455,5.0,0.8333333333333334,True,797.2629969418961,0,1,9,1,0,2022-07-11,5.844155844155844,2022-07-18,5.844155844155844
5201,5215,54467,642399,642399,2022-07-19,0.0,0.0,38.57208,13.536041,46.99485,36.36917660430216,Siirt,Siirt,19,7,2022,"Siirt, Siirt",738355,0.9633986928104576,55.0,1.0,a9ecd757-775f-421a-9665-e3cdf4cda84d,,2022-07-12,1,test,7 days,140507,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-07-19,23.0,118.0,,,11.0,14.0,"Siirt, Siirt",2022-07-12,17.0,99.0,117.0,,-34.0,6.0,"Siirt, Siirt",6.0,19.0,,,45.0,8.0,0,2022-07-12,33.886612972451616,2.482563631850546,2022-07-19,6.0,0.6101016219126455,6.0,1.0,True,797.2629969418961,0,1,9,1,0,2022-07-12,44.15584415584416,2022-07-19,38.961038961038966
5202,5216,54468,642409,642409,2022-07-29,0.0,0.0,38.923073,10.105345,40.29495,35.53977743619022,Siirt,Siirt,29,7,2022,"Siirt, Siirt",738365,0.9254901960784314,56.0,1.0,2d774b74-19e6-4a76-93e3-121004bd30b4,9.0,2022-07-22,4,test,7 days,140517,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-07-29,24.0,141.0,,,11.0,2.0,"Siirt, Siirt",2022-07-22,25.0,136.0,,,14.0,1.0,"Siirt, Siirt",-1.0,5.0,,,-3.0,1.0,0,2022-07-22,33.268829063133,2.270948373057223,2022-07-29,9.0,0.8166767615586513,1.0,0.1111111111111111,True,797.2629969418961,0,1,9,1,0,2022-07-22,42.857142857142854,2022-07-29,62.98701298701299
5203,5217,54475,642416,642416,2022-08-05,0.0,0.0,39.576862,14.296897,47.124275,37.4190812750237,Siirt,Siirt,5,7,2022,"Siirt, Siirt",738372,0.9856209150326798,63.0,1.0,2d774b74-19e6-4a76-93e3-121004bd30b4,,2022-07-22,4,test,14 days,140524,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-08-05,20.0,126.0,,,12.0,2.0,"Siirt, Siirt",2022-07-22,25.0,136.0,,,14.0,1.0,"Siirt, Siirt",-5.0,-10.0,,,-2.0,1.0,0,2022-07-22,33.268829063133,4.150252211890702,2022-08-05,9.0,0.8166767615586513,8.0,0.8888888888888888,True,797.2629969418961,0,1,9,1,0,2022-07-22,42.857142857142854,2022-08-05,57.7922077922078
5204,5218,54477,642423,642423,2022-08-12,0.0,0.0,37.980915,13.468301,50.18365,35.877952858253806,Siirt,Siirt,12,7,2022,"Siirt, Siirt",738379,0.94640522875817,65.0,1.0,b78aac48-8830-4427-9821-a6cd6558a8bf,3.0,2022-07-22,4,test,21 days,140531,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-08-12,22.0,128.0,,,13.0,1.0,"Siirt, Siirt",2022-07-22,25.0,136.0,,,14.0,1.0,"Siirt, Siirt",-3.0,-8.0,,,-1.0,0.0,0,2022-07-22,33.268829063133,2.6091237951208086,2022-08-12,3.0,0.22908674877178814,1.0,0.3333333333333333,False,797.2629969418961,0,1,9,1,0,2022-07-22,42.857142857142854,2022-08-12,16.233766233766232
5205,5219,54469,642410,642410,2022-07-30,0.0,0.0,38.887653,11.385488,45.10838,35.85016624187986,Siirt,Siirt,30,7,2022,"Siirt, Siirt",738366,0.9411764705882352,57.0,1.0,2d774b74-19e6-4a76-93e3-121004bd30b4,,2022-07-23,5,test,7 days,140518,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-07-30,13.0,84.0,121.0,,32.0,1.0,"Siirt, Siirt",2022-07-23,7.0,76.0,118.0,,31.0,-1.0,"Siirt, Siirt",6.0,8.0,3.0,,1.0,2.0,1,2022-07-23,33.20717479564529,2.642991446234575,2022-07-30,9.0,0.8166767615586513,2.0,0.2222222222222222,True,797.2629969418961,0,1,9,1,0,2022-07-23,11.688311688311687,2022-07-30,64.93506493506493
5206,5220,54476,642417,642417,2022-08-06,0.0,0.0,39.367115,13.434251,44.788643,38.23464287651913,Siirt,Siirt,6,7,2022,"Siirt, Siirt",738373,0.9973856209150328,64.0,1.0,2d774b74-19e6-4a76-93e3-121004bd30b4,,2022-07-23,5,test,14 days,140525,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-08-06,3.0,69.0,124.0,,23.0,0.0,"Siirt, Siirt",2022-07-23,7.0,76.0,118.0,,31.0,-1.0,"Siirt, Siirt",-4.0,-7.0,6.0,,-8.0,1.0,1,2022-07-23,33.20717479564529,5.027468080873845,2022-08-06,9.0,0.8166767615586513,9.0,1.0,True,797.2629969418961,0,1,9,1,0,2022-07-23,11.688311688311687,2022-08-06,66.23376623376623
5207,5221,54478,642424,642424,2022-08-13,0.0,0.0,39.386776,13.957037,45.23723,37.38608474063656,Siirt,Siirt,13,7,2022,"Siirt, Siirt",738380,0.984313725490196,66.0,1.0,b78aac48-8830-4427-9821-a6cd6558a8bf,,2022-07-23,5,test,21 days,140532,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-08-13,8.0,67.0,118.0,,24.0,0.0,"Siirt, Siirt",2022-07-23,7.0,76.0,118.0,,31.0,-1.0,"Siirt, Siirt",1.0,-9.0,0.0,,-7.0,1.0,1,2022-07-23,33.20717479564529,4.178909944991275,2022-08-13,3.0,0.22908674877178814,2.0,0.6666666666666666,False,797.2629969418961,0,1,9,1,0,2022-07-23,11.688311688311687,2022-08-13,31.818181818181817
5208,5222,54470,642411,642411,2022-07-31,0.0,0.0,37.83116,12.301536,36.15309,35.91629617964783,Siirt,Siirt,31,7,2022,"Siirt, Siirt",738367,0.9490196078431372,58.0,1.0,2d774b74-19e6-4a76-93e3-121004bd30b4,,2022-07-24,6,test,7 days,140519,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-07-31,0.0,72.0,112.0,,25.0,-1.0,"Siirt, Siirt",2022-07-24,-9.0,56.0,104.0,,21.0,-1.0,"Siirt, Siirt",9.0,16.0,8.0,,4.0,0.0,1,2022-07-24,32.88248957707378,3.033806602574053,2022-07-31,9.0,0.8166767615586513,3.0,0.3333333333333333,True,797.2629969418961,0,1,9,1,0,2022-07-24,26.623376623376622,2022-07-31,34.090909090909086
5209,5223,54479,642425,642425,2022-08-14,0.0,0.0,38.28388,12.349566,50.087273,35.99033949110247,Siirt,Siirt,14,7,2022,"Siirt, Siirt",738381,0.9516339869281044,67.0,1.0,b78aac48-8830-4427-9821-a6cd6558a8bf,,2022-07-24,6,test,21 days,140533,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-08-14,-8.0,53.0,115.0,,16.0,-2.0,"Siirt, Siirt",2022-07-24,-9.0,56.0,104.0,,21.0,-1.0,"Siirt, Siirt",1.0,-3.0,11.0,,-5.0,-1.0,1,2022-07-24,32.88248957707378,3.107849914028691,2022-08-14,3.0,0.22908674877178814,3.0,1.0,False,797.2629969418961,0,1,9,1,0,2022-07-24,26.623376623376622,2022-08-14,46.75324675324675
5210,5224,54471,642412,642412,2022-08-01,0.0,0.0,38.21827,11.5211,44.671062,35.596356145209775,Siirt,Siirt,1,7,2022,"Siirt, Siirt",738368,0.930718954248366,59.0,1.0,2d774b74-19e6-4a76-93e3-121004bd30b4,,2022-07-25,0,test,7 days,140520,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-08-01,21.0,129.0,,,2.0,0.0,"Siirt, Siirt",2022-07-25,20.0,114.0,,,2.0,2.0,"Siirt, Siirt",1.0,15.0,,,0.0,-2.0,0,2022-07-25,33.23181659066018,2.3645395545495944,2022-08-01,9.0,0.8166767615586513,4.0,0.4444444444444444,True,797.2629969418961,0,1,9,1,0,2022-07-25,41.55844155844156,2022-08-01,46.103896103896105
5211,5225,54472,642413,642413,2022-08-02,0.0,0.0,38.234562,13.511497,43.19357,36.39244277388965,Siirt,Siirt,2,7,2022,"Siirt, Siirt",738369,0.9660130718954248,60.0,1.0,2d774b74-19e6-4a76-93e3-121004bd30b4,,2022-07-26,1,test,7 days,140521,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-08-02,16.0,105.0,124.0,,11.0,2.0,"Siirt, Siirt",2022-07-26,22.0,113.0,,,10.0,2.0,"Siirt, Siirt",-6.0,-8.0,,,1.0,0.0,0,2022-07-26,33.33056419646302,3.0618785774266257,2022-08-02,9.0,0.8166767615586513,5.0,0.5555555555555556,True,797.2629969418961,0,1,9,1,0,2022-07-26,34.090909090909086,2022-08-02,50.649350649350644
5212,5226,54473,642414,642414,2022-08-03,0.0,0.0,38.34065,14.16428,49.718945,36.620964615433344,Siirt,Siirt,3,7,2022,"Siirt, Siirt",738370,0.9699346405228758,61.0,1.0,2d774b74-19e6-4a76-93e3-121004bd30b4,,2022-07-27,2,test,7 days,140522,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-08-03,10.0,104.0,113.0,,6.0,3.0,"Siirt, Siirt",2022-07-27,12.0,104.0,126.0,,8.0,3.0,"Siirt, Siirt",-2.0,0.0,-13.0,,-2.0,0.0,0,2022-07-27,33.03057007215645,3.5903945432768936,2022-08-03,9.0,0.8166767615586513,6.0,0.6666666666666666,True,797.2629969418961,0,1,9,1,0,2022-07-27,37.66233766233766,2022-08-03,5.844155844155844
5213,5227,54474,642415,642415,2022-08-04,0.0,0.0,39.199764,14.541168,46.791103,37.31439404106806,Siirt,Siirt,4,7,2022,"Siirt, Siirt",738371,0.9830065359477124,62.0,1.0,2d774b74-19e6-4a76-93e3-121004bd30b4,,2022-07-28,3,test,7 days,140523,TR,Turkey,,,,ChIJY6EPm4p-DEARaoe5P1Cf1TA,2022-08-04,6.0,93.0,129.0,,10.0,3.0,"Siirt, Siirt",2022-07-28,10.0,102.0,126.0,,11.0,3.0,"Siirt, Siirt",-4.0,-9.0,3.0,,-1.0,0.0,0,2022-07-28,34.35757396949666,2.9568200715714,2022-08-04,9.0,0.8166767615586513,7.0,0.7777777777777778,True,797.2629969418961,0,1,9,1,0,2022-07-28,59.09090909090909,2022-08-04,56.493506493506494
5214,5228,54541,643182,643182,2022-07-27,0.0,0.0,32.926517,13.254733,81.48559,30.73413509792756,Sindirgi,Balikesir,27,7,2022,"Sindirgi, Balikesir",738363,0.9176470588235294,61.0,1.0,9d88d430-ad2b-41cf-abc8-04438af82445,3.0,2022-07-20,2,test,7 days,28900,TR,Turkey,,,,ChIJcdF3lDGVtxQRClrx3oefE4w,2022-07-27,,,,,6.0,,"Sindirgi, Balikesir",2022-07-20,,,,,6.0,,"Sindirgi, Balikesir",,,,,0.0,,0,2022-07-20,26.83601006401914,3.8981250339084212,2022-07-27,3.0,0.22908674877178814,1.0,0.3333333333333333,False,685.7557581573897,0,8,4,10,0,2022-07-20,11.688311688311687,2022-07-27,15.584415584415584
5215,5229,54542,643183,643183,2022-07-28,0.0,0.0,33.470657,14.4635315,72.20328,32.18943413628476,Sindirgi,Balikesir,28,7,2022,"Sindirgi, Balikesir",738364,0.9699346405228758,62.0,1.0,9d88d430-ad2b-41cf-abc8-04438af82445,,2022-07-21,3,test,7 days,28901,TR,Turkey,,,,ChIJcdF3lDGVtxQRClrx3oefE4w,2022-07-28,,,,,14.0,,"Sindirgi, Balikesir",2022-07-21,,,,,11.0,,"Sindirgi, Balikesir",,,,,3.0,,0,2022-07-21,27.70444810655385,4.4849860297309085,2022-07-28,3.0,0.22908674877178814,2.0,0.6666666666666666,False,685.7557581573897,0,8,4,10,0,2022-07-21,32.467532467532465,2022-07-28,28.57142857142857
5216,5230,54543,643184,643184,2022-07-29,0.0,0.0,32.215492,16.29982,90.98686,31.314240349663663,Sindirgi,Balikesir,29,7,2022,"Sindirgi, Balikesir",738365,0.9490196078431372,63.0,1.0,9d88d430-ad2b-41cf-abc8-04438af82445,,2022-07-22,4,test,7 days,28902,TR,Turkey,,,,ChIJcdF3lDGVtxQRClrx3oefE4w,2022-07-29,,,,,3.0,,"Sindirgi, Balikesir",2022-07-22,,,,,2.0,,"Sindirgi, Balikesir",,,,,1.0,,0,2022-07-22,28.078625149197087,3.235615200466576,2022-07-29,3.0,0.22908674877178814,3.0,1.0,False,685.7557581573897,0,8,4,10,0,2022-07-22,17.532467532467532,2022-07-29,40.909090909090914
5217,5231,54545,643208,643208,2022-08-22,0.0,0.0,30.667465,19.27732,89.660225,30.79320407443581,Sindirgi,Balikesir,22,8,2022,"Sindirgi, Balikesir",738389,0.9215686274509804,65.0,1.0,1ffce13a-69cd-470c-9595-a643b60a5b65,,2022-08-15,0,test,7 days,28922,TR,Turkey,,,,ChIJcdF3lDGVtxQRClrx3oefE4w,2022-08-22,,,,,15.0,,"Sindirgi, Balikesir",2022-08-15,,,,,0.0,,"Sindirgi, Balikesir",,,,,15.0,,0,2022-08-15,26.347144911024344,4.446059163411466,2022-08-22,2.0,0.07089979137223232,2.0,1.0,False,685.7557581573897,0,8,4,10,0,2022-08-15,83.11688311688312,2022-08-22,92.85714285714286
