,adm2,adm1,date_heat,mob_index_heat,holiday_heat,makeup_day_heat,location,control_day,thi_heat,t2m_heat,datetime_heat,heat_ID,date_control,mob_index_control,holiday_control,makeup_day_control,mobility_difference,day_of_week,weekend,datetime_control,t2m_control,thi_control,thi_diff,datetime,Heat Wave Duration,dur_ranking,stage,month,hw_pct,early_hw,stage_frac,heatwave_dur,mean_elev,coast,HDI_dec,popdens_dec,over60_dec,elev_1500m,baseline_mobility,mobility_diff_pct,time_x,rain_standard_control,time_y,rain_standard_heat,index
1318,wuweishi,gansusheng,2023-07-10,7.426,0,0,"wuweishi, gansusheng",2023-07-03,28.720976801099532,30.066525,2023-07-10,2f43a5ce-834c-4724-bdc0-078c39130f43,2023-07-03,7.0135,0,0,0.4125000000000005,0,0,2023-07-03,22.795658,21.788793207184124,6.932183593915408,2023-07-10,3.0,0.3423133504965061,3.0,7,0.3025497512437811,0,1.0,False,1882.7756188170472,0,1,2,6,1,4.8485499999999995,0.08507698177805746,2023-07-03,97.40259740259741,2023-07-10,61.038961038961034,1255
1319,pingliangshi,gansusheng,2023-07-10,6.3945,0,0,"pingliangshi, gansusheng",2023-06-19,30.752711366949097,31.142475,2023-07-10,6cfab31d-8222-4304-be75-b3550cb066f5,2023-06-19,5.9681,0,0,0.4264000000000001,0,0,2023-06-19,26.90857,25.938217746224407,4.81449362072469,2023-07-10,6.0,0.8287054063994116,5.0,6,0.24875621890547264,0,0.8333333333333334,True,1546.828226672563,0,1,4,6,1,4.6814,0.09108386380142695,2023-06-19,11.688311688311687,2023-07-10,21.428571428571427,1256
1320,qingyangshi,gansusheng,2023-07-10,6.8752,0,0,"qingyangshi, gansusheng",2023-06-19,32.91804043751846,34.330925,2023-07-10,099246f0-f9cb-4b07-80bd-7db1b4e5c2d0,2023-06-19,6.3347,0,0,0.5405000000000006,0,0,2023-06-19,29.080023,27.65577490891221,5.262265528606246,2023-07-10,6.0,0.8287054063994116,5.0,6,0.24875621890547264,0,0.8333333333333334,True,1419.419510698673,0,1,2,5,0,4.1958,0.1288192954859623,2023-06-19,8.441558441558442,2023-07-10,27.27272727272727,1257
1321,dingxishi,gansusheng,2023-07-10,6.6899,0,0,"dingxishi, gansusheng",2023-07-03,27.46839607918952,27.775015,2023-07-10,b74d1110-c045-4fa5-9d4c-8a1e1682151c,2023-07-03,6.1872,0,0,0.5026999999999999,0,0,2023-07-03,17.29033,16.564212467359496,10.904183611830025,2023-07-10,3.0,0.3423133504965061,3.0,7,0.3025497512437811,0,1.0,False,2281.8175665998283,0,1,3,5,1,4.45705,0.11278760615205123,2023-07-03,99.35064935064936,2023-07-10,26.623376623376622,1258
1322,longnanshi,gansusheng,2023-07-10,5.8335,0,0,"longnanshi, gansusheng",2023-07-03,25.908979531714508,25.386213,2023-07-10,2730d7dd-be2f-4df9-afb6-fcbabe7a3476,2023-07-03,5.0091,0,0,0.8243999999999998,0,0,2023-07-03,18.276373,18.46648832932311,7.442491202391398,2023-07-10,4.0,0.5620632585509379,4.0,7,0.2733208955223881,0,1.0,True,1798.590295185962,0,1,3,4,1,4.5642,0.180623110293151,2023-07-03,96.75324675324676,2023-07-10,36.36363636363637,1259
1323,linxiahuizuzizhizhou,gansusheng,2023-07-10,7.3792,0,0,"linxiahuizuzizhizhou, gansusheng",2023-07-03,29.50550770682428,30.432165,2023-07-10,e6b93097-f5c5-4211-be5c-b03c85f36e45,2023-07-03,6.672,0,0,0.7072000000000003,0,0,2023-07-03,18.704905,17.835474641834946,11.670033064989333,2023-07-10,2.0,0.11134608311879367,2.0,7,0.33115671641791045,0,1.0,False,2181.507971152021,0,1,6,2,1,4.5538,0.15529887127234404,2023-07-03,100.0,2023-07-10,39.61038961038961,1260
1333,yinchuanshi,ningxiahuizuzizhiqu,2023-07-10,8.5933,0,0,"yinchuanshi, ningxiahuizuzizhiqu",2023-07-03,33.228968414370655,34.39034,2023-07-10,c267865b-8cf1-42ef-977e-aab5345c9fe7,2023-07-03,8.4225,0,0,0.1707999999999998,0,0,2023-07-03,24.401546,23.919896179775066,9.30907223459559,2023-07-10,3.0,0.3423133504965061,3.0,7,0.3025497512437811,0,1.0,False,1279.3599108699864,0,2,7,2,0,6.0395,0.028280486795264476,2023-07-03,98.7012987012987,2023-07-10,53.896103896103895,1261
1334,wuzhongshi,ningxiahuizuzizhiqu,2023-07-10,8.3086,0,0,"wuzhongshi, ningxiahuizuzizhiqu",2023-07-03,33.312581762223836,34.83603,2023-07-10,df4864db-cd06-46c4-a50f-593802c4cbd3,2023-07-03,7.9619,0,0,0.3467000000000002,0,0,2023-07-03,22.197247,21.52594672309031,11.786635039133525,2023-07-10,3.0,0.3423133504965061,3.0,7,0.3025497512437811,0,1.0,False,1469.8166850964492,0,2,3,2,0,5.44165,0.06371229314638026,2023-07-03,98.05194805194806,2023-07-10,35.064935064935064,1262
1335,guyuanshi,ningxiahuizuzizhiqu,2023-07-10,8.0962,0,0,"guyuanshi, ningxiahuizuzizhiqu",2023-07-03,29.131140382013744,29.895452,2023-07-10,9aebf186-c285-4bdd-96e1-d7c23509732e,2023-07-03,7.7205,0,0,0.3756999999999992,0,0,2023-07-03,18.44352,17.633733756904853,11.49740662510889,2023-07-10,6.0,0.8287054063994116,5.0,7,0.24875621890547264,0,0.8333333333333334,True,1902.6518987341772,0,2,3,2,1,5.33915,0.07036700598409844,2023-07-03,96.1038961038961,2023-07-10,16.883116883116884,1263
1336,zhongweishi,ningxiahuizuzizhiqu,2023-07-10,8.1047,0,0,"zhongweishi, ningxiahuizuzizhiqu",2023-07-03,32.58504399967366,34.23713,2023-07-10,08f43e00-2eeb-444e-8a8a-5e74c39549f9,2023-07-03,7.7311,0,0,0.3735999999999997,0,0,2023-07-03,21.799042,20.991613622415393,11.593430377258265,2023-07-10,3.0,0.3423133504965061,3.0,7,0.3025497512437811,0,1.0,False,1650.4633100697906,0,2,2,2,1,5.237,0.07133855260645403,2023-07-03,98.7012987012987,2023-07-10,38.311688311688314,1264
1337,beijingshi,beijingshi,2023-07-11,7.3939,0,0,"beijingshi, beijingshi",2023-07-04,35.29992539311267,32.984455,2023-07-11,c07a6376-7799-4c53-a742-472014245f46,2023-07-04,7.2769,0,0,0.1169999999999999,1,0,2023-07-04,28.804914,28.752298759000517,6.547626634112156,2023-07-11,2.0,0.11134608311879367,2.0,7,0.35945273631840796,0,1.0,False,368.90392,0,10,10,6,0,6.42215,0.018218197955513323,2023-07-04,96.1038961038961,2023-07-11,87.01298701298701,1265
1338,tianjinshi,tianjinshi,2023-07-11,7.7606,0,0,"tianjinshi, tianjinshi",2023-07-04,37.939467945517,33.533245,2023-07-11,8ed7e063-1ed1-428a-afbb-8c8f94de29d2,2023-07-04,7.3854,0,0,0.3752000000000004,1,0,2023-07-04,29.752487,29.86114545203665,8.078322493480353,2023-07-11,2.0,0.11134608311879367,2.0,7,0.35945273631840796,0,1.0,False,16.372674612899633,1,10,10,8,0,6.0581,0.06193360954754799,2023-07-04,86.36363636363636,2023-07-11,88.31168831168831,1266
1339,shijiazhuangshi,hebeisheng,2023-07-11,7.3879,0,0,"shijiazhuangshi, hebeisheng",2023-07-04,40.571257284569256,34.971745,2023-07-11,d0f511fc-76b5-46cd-8e07-b0080493da2b,2023-07-04,7.5182,0,0,-0.1303,1,0,2023-07-04,32.89678,31.973758318506956,8.5974989660623,2023-07-11,3.0,0.3423133504965061,3.0,7,0.33115671641791045,0,1.0,False,257.7934102934103,0,4,9,6,0,5.7005,-0.022857644066309975,2023-07-04,89.6103896103896,2023-07-11,63.63636363636363,1267
1340,handanshi,hebeisheng,2023-07-11,7.1548,0,0,"handanshi, hebeisheng",2023-07-04,43.145246609116676,35.90462,2023-07-11,1615367c-fa97-42bd-8085-f489d1fb494a,2023-07-04,7.5886,0,0,-0.4337999999999997,1,0,2023-07-04,32.594906,32.67596283579264,10.469283773324037,2023-07-11,7.0,0.9087899963221773,7.0,7,0.2316542288557214,0,1.0,True,220.3614485315084,0,4,9,4,0,5.02605,-0.08631032321604436,2023-07-04,75.97402597402598,2023-07-11,81.16883116883116,1268
1341,xingtaishi,hebeisheng,2023-07-11,7.4466,0,0,"xingtaishi, hebeisheng",2023-07-04,43.414505957899,36.08318,2023-07-11,cb835542-92ad-4274-9657-32b678a6f503,2023-07-04,7.6081,0,0,-0.1615000000000002,1,0,2023-07-04,32.317345,32.32686929327612,11.087636664622885,2023-07-11,3.0,0.3423133504965061,3.0,7,0.33115671641791045,0,1.0,False,153.28927845249217,0,4,8,6,0,4.83695,-0.03338880906356283,2023-07-04,84.4155844155844,2023-07-11,75.32467532467533,1269
1342,baodingshi,hebeisheng,2023-07-11,6.9841,0,0,"baodingshi, hebeisheng",2023-07-04,37.512452168466595,33.131744,2023-07-11,b47e50be-444a-4d47-91b0-bd1e5a594f45,2023-07-04,6.8277,0,0,0.1563999999999996,1,0,2023-07-04,29.73929,30.08681518724841,7.425636981218187,2023-07-11,2.0,0.11134608311879367,2.0,7,0.35945273631840796,0,1.0,False,335.5306539919379,0,4,8,7,0,4.99225,0.03132855926686356,2023-07-04,96.75324675324676,2023-07-11,74.02597402597402,1270
1343,zhangjiakoushi,hebeisheng,2023-07-11,7.4836,0,0,"zhangjiakoushi, hebeisheng",2023-07-04,30.436666084058395,31.26734,2023-07-11,b8444d00-caac-4ff4-b5c8-0577daed8135,2023-07-04,7.2289,0,0,0.2546999999999997,1,0,2023-07-04,26.497656,25.498594951033343,4.938071133025051,2023-07-11,2.0,0.11134608311879367,2.0,7,0.35945273631840796,0,1.0,False,1254.3228481505057,0,4,3,10,0,4.9557,0.051395362915430655,2023-07-04,95.45454545454545,2023-07-11,79.87012987012987,1271
1344,chengdeshi,hebeisheng,2023-07-11,7.6936,0,0,"chengdeshi, hebeisheng",2023-07-04,29.276233409663792,29.053493,2023-07-11,96d89558-b43c-410a-8dd5-3ac031004f8e,2023-07-04,7.132,0,0,0.5616000000000003,1,0,2023-07-04,24.362747,24.044696356987455,5.231537052676337,2023-07-11,2.0,0.11134608311879367,2.0,7,0.35945273631840796,0,1.0,False,943.5367668705636,0,4,3,8,0,4.99075,0.11252817712768629,2023-07-04,85.06493506493507,2023-07-11,90.25974025974025,1272
1345,cangzhoushi,hebeisheng,2023-07-11,7.7969,0,0,"cangzhoushi, hebeisheng",2023-07-04,42.707952257352126,35.075035,2023-07-11,a2395350-98ff-429c-b9a3-fac625f53b63,2023-07-04,7.3137,0,0,0.4832000000000001,1,0,2023-07-04,29.062847,32.12105774778128,10.586894509570847,2023-07-11,2.0,0.11134608311879367,2.0,7,0.35945273631840796,0,1.0,False,9.587806967447174,1,4,8,7,0,5.57925,0.0866066227539544,2023-07-04,96.75324675324676,2023-07-11,75.32467532467533,1273
1346,langfangshi,hebeisheng,2023-07-11,6.5892,0,0,"langfangshi, hebeisheng",2023-07-04,40.26520076979943,35.25426,2023-07-11,a00ddf39-cedc-4683-83aa-eff029f98df1,2023-07-04,6.3992,0,0,0.1899999999999995,1,0,2023-07-04,30.19639,30.78431630745916,9.480884462340267,2023-07-11,2.0,0.11134608311879367,2.0,7,0.35945273631840796,0,1.0,False,14.146608315098469,0,4,10,4,0,4.82545,0.03937456610264317,2023-07-04,92.85714285714286,2023-07-11,85.71428571428571,1274
1347,hengshuishi,hebeisheng,2023-07-11,7.4859,0,0,"hengshuishi, hebeisheng",2023-07-04,44.46934993976337,35.308907,2023-07-11,254340b5-db1d-4d63-a3af-baf1411c863c,2023-07-04,7.4847,0,0,0.0011999999999998,1,0,2023-07-04,29.920935,31.88521600538688,12.584133934376489,2023-07-11,2.0,0.11134608311879367,2.0,7,0.35945273631840796,0,1.0,False,22.859201348969112,0,4,8,8,0,5.1267,0.00023406869916316541,2023-07-04,96.75324675324676,2023-07-11,81.16883116883116,1275
1348,taiyuanshi,shanxisheng,2023-07-11,7.4276,0,0,"taiyuanshi, shanxisheng",2023-07-04,31.61497731296251,32.114906,2023-07-11,0e0320e6-c427-45c8-b509-1297d25cb125,2023-07-04,7.504,0,0,-0.0763999999999995,1,0,2023-07-04,26.458748,25.64528307868443,5.96969423427808,2023-07-11,3.0,0.3423133504965061,3.0,7,0.33115671641791045,0,1.0,False,1254.466849744998,0,5,9,3,0,5.49125,-0.013913043478260778,2023-07-04,37.66233766233766,2023-07-11,60.3896103896104,1276
1349,datongshi,shanxisheng,2023-07-11,7.3891,0,0,"datongshi, shanxisheng",2023-07-04,30.722930771199447,31.38465,2023-07-11,6e10d975-80d5-4dcb-93cb-a8e197706755,2023-07-04,6.9667,0,0,0.4223999999999996,1,0,2023-07-04,26.021053,25.176821043997137,5.54610972720231,2023-07-11,2.0,0.11134608311879367,2.0,7,0.35945273631840796,0,1.0,False,1297.4193654215685,0,5,5,7,0,5.14945,0.08202817776655752,2023-07-04,81.16883116883116,2023-07-11,70.77922077922078,1277
1350,yangquanshi,shanxisheng,2023-07-11,6.5857,0,0,"yangquanshi, shanxisheng",2023-07-04,32.6622121251045,31.158484,2023-07-11,4e7a9dad-9930-4e51-b039-3117f181b2c8,2023-07-04,6.6321,0,0,-0.0464000000000002,1,0,2023-07-04,28.802465,27.669763960450876,4.992448164653627,2023-07-11,3.0,0.3423133504965061,3.0,7,0.33115671641791045,0,1.0,False,1007.7232657890844,0,5,6,7,0,4.98255,-0.009312500627188929,2023-07-04,56.493506493506494,2023-07-11,67.53246753246754,1278
1351,zhangzhishi,shanxisheng,2023-07-11,7.6226,0,0,"zhangzhishi, shanxisheng",2023-07-04,32.343069879005654,31.76738,2023-07-11,37d0a834-62a6-4ce1-8fcd-65ccacb2e9b8,2023-07-04,7.8002,0,0,-0.1775999999999999,1,0,2023-07-04,27.930496,26.976934449651903,5.366135429353751,2023-07-11,8.0,0.9392239794041927,7.0,7,0.2316542288557214,0,0.875,True,1157.2711386138617,0,5,5,6,0,4.8308,-0.03676409704396785,2023-07-04,61.038961038961034,2023-07-11,64.28571428571429,1279
1352,jinchengshi,shanxisheng,2023-07-11,7.8884,0,0,"jinchengshi, shanxisheng",2023-07-04,35.44277052137591,32.604057,2023-07-11,3f46f4d4-9b92-43f3-b3b8-6f837d55abaf,2023-07-04,7.9176,0,0,-0.0292000000000003,1,0,2023-07-04,28.710695,27.927452799479205,7.515317721896707,2023-07-11,7.0,0.9087899963221773,6.0,7,0.24875621890547264,0,0.8571428571428571,True,992.5140865954922,0,5,5,7,0,5.39695,-0.005410463317244054,2023-07-04,61.68831168831169,2023-07-11,74.02597402597402,1280
1353,shuozhoushi,shanxisheng,2023-07-11,8.2002,0,0,"shuozhoushi, shanxisheng",2023-07-04,30.550974173814417,31.833927,2023-07-11,669e607d-73be-4224-933b-0bde0017f75c,2023-07-04,8.043,0,0,0.1572000000000013,1,0,2023-07-04,25.37748,24.4935596297684,6.0574145440460185,2023-07-11,2.0,0.11134608311879367,2.0,7,0.35945273631840796,0,1.0,False,1339.3085238568588,0,5,4,5,0,5.01355,0.03135502787446047,2023-07-04,57.7922077922078,2023-07-11,64.93506493506493,1281
1354,jinzhongshi,shanxisheng,2023-07-11,6.7987,0,0,"jinzhongshi, shanxisheng",2023-07-04,32.528775742116984,32.24398,2023-07-11,87e2cf91-b37c-45bc-8165-29504150f2b8,2023-07-04,6.926,0,0,-0.1272999999999999,1,0,2023-07-04,28.051182,27.057979718689705,5.47079602342728,2023-07-11,8.0,0.9392239794041927,7.0,7,0.2316542288557214,0,0.875,True,1178.5273348045134,0,5,5,6,0,4.511,-0.02821990689425846,2023-07-04,60.3896103896104,2023-07-11,55.1948051948052,1282
1355,yunchengshi,shanxisheng,2023-07-11,6.9206,0,0,"yunchengshi, shanxisheng",2023-07-04,39.52669958783015,34.29423,2023-07-11,d3c4a5d2-134f-4bb6-b194-d4b0b2259ca0,2023-07-04,6.9743,0,0,-0.0537,1,0,2023-07-04,29.05293,29.55816706749404,9.968532520336112,2023-07-11,6.0,0.8287054063994116,5.0,7,0.2733208955223881,0,0.8333333333333334,True,622.8103371454032,0,5,7,7,0,4.9516,-0.010844979400597787,2023-07-04,57.14285714285714,2023-07-11,70.12987012987013,1283
1356,xinzhoushi,shanxisheng,2023-07-11,7.4128,0,0,"xinzhoushi, shanxisheng",2023-07-04,30.031467276338,30.408358,2023-07-11,407649df-c223-4454-b5b4-5ba18013203a,2023-07-04,7.346,0,0,0.0667999999999997,1,0,2023-07-04,25.270805,24.46618808763401,5.56527918870399,2023-07-11,2.0,0.11134608311879367,2.0,7,0.35945273631840796,0,1.0,False,1402.6263964251516,0,5,3,9,0,4.50955,0.014813007949795369,2023-07-04,47.4025974025974,2023-07-11,70.12987012987013,1284
1357,linfenshi,shanxisheng,2023-07-11,7.5468,0,0,"linfenshi, shanxisheng",2023-07-04,35.15224039713545,34.04059,2023-07-11,446b007c-a24c-4c05-be16-ff02471d146c,2023-07-04,7.4838,0,0,0.0630000000000006,1,0,2023-07-04,28.586502,27.77110870361332,7.381131693522132,2023-07-11,4.0,0.5620632585509379,3.0,7,0.33115671641791045,0,0.75,True,1007.7242639524558,0,5,5,5,0,5.0619,0.012445919516387247,2023-07-04,51.94805194805194,2023-07-11,52.5974025974026,1285
1358,lvliangshi,shanxisheng,2023-07-11,7.5209,0,0,"lvliangshi, shanxisheng",2023-07-04,32.1692209996037,32.761673,2023-07-11,dabbbec3-8980-4fff-b89c-d2bdb0b21041,2023-07-04,7.4886,0,0,0.0323000000000002,1,0,2023-07-04,26.6816,25.76059745872702,6.4086235408766825,2023-07-11,3.0,0.3423133504965061,3.0,7,0.33115671641791045,0,1.0,False,1241.0148174452013,0,5,4,4,0,4.67305,0.006911973978450947,2023-07-04,23.376623376623375,2023-07-11,46.75324675324675,1286
1359,huhehaoteshi,neimengguzizhiqu,2023-07-11,8.5567,0,0,"huhehaoteshi, neimengguzizhiqu",2023-07-04,31.261849511220667,33.09685,2023-07-11,ba1799d5-26cb-4ff5-9cf5-4f580f50641b,2023-07-04,8.3381,0,0,0.2185999999999985,1,0,2023-07-04,25.219406,24.237864390235423,7.023985120985245,2023-07-11,2.0,0.11134608311879367,2.0,7,0.35945273631840796,0,1.0,False,1380.9949783154532,0,8,5,5,0,6.24295,0.0350154974811585,2023-07-04,35.714285714285715,2023-07-11,57.7922077922078,1287
1360,baotoushi,neimengguzizhiqu,2023-07-11,8.4616,0,0,"baotoushi, neimengguzizhiqu",2023-07-04,31.494270263821782,33.33666,2023-07-11,d2ac5be6-e023-4e2c-9c7e-2c77c7ba564f,2023-07-04,8.2858,0,0,0.1758000000000006,1,0,2023-07-04,25.229425,24.21868436097956,7.275585902842224,2023-07-11,2.0,0.11134608311879367,2.0,7,0.35945273631840796,0,1.0,False,1396.9222367438388,0,8,3,7,0,6.19405,0.028382076347462582,2023-07-04,27.92207792207792,2023-07-11,75.97402597402598,1288
1361,bayannaoershi,neimengguzizhiqu,2023-07-11,8.4611,0,0,"bayannaoershi, neimengguzizhiqu",2023-07-04,30.649432309736888,32.164444,2023-07-11,aeba1a84-5125-4d1d-b51e-33c23661de32,2023-07-04,8.3775,0,0,0.0836000000000005,1,0,2023-07-04,27.434664,26.08756658985697,4.561865719879918,2023-07-11,3.0,0.3423133504965061,3.0,7,0.33115671641791045,0,1.0,False,1272.7939724346734,0,8,2,8,0,6.2178,0.013445270031200825,2023-07-04,40.25974025974026,2023-07-11,64.28571428571429,1289
1362,shanghaishi,shanghaishi,2023-07-11,7.7215,0,0,"shanghaishi, shanghaishi",2023-06-27,46.13901367652002,34.094875,2023-07-11,9f8d7349-d927-4723-abda-3df0cdd40f2d,2023-06-27,7.572,0,0,0.1494999999999997,1,0,2023-06-27,30.298674,36.770671078201026,9.368342598318996,2023-07-11,5.0,0.7172673777123942,1.0,6,0.3843283582089552,0,0.2,True,3.916581892166836,1,10,10,9,0,6.7330000000000005,0.022204069508391457,2023-06-27,60.3896103896104,2023-07-11,15.584415584415584,1290
1363,nanjingshi,jiangsusheng,2023-07-11,7.7788,0,0,"nanjingshi, jiangsusheng",2023-06-27,45.81027711164143,35.017937,2023-07-11,5464e3ee-0e19-4b6d-9d5f-d89983937594,2023-06-27,7.7321,0,0,0.0467000000000004,1,0,2023-06-27,31.608358,38.62197465794065,7.188302453700786,2023-07-11,4.0,0.5620632585509379,2.0,6,0.35945273631840796,0,0.5,True,25.048713133767812,0,9,10,6,0,6.312200000000001,0.007398371407750134,2023-06-27,46.75324675324675,2023-07-11,33.76623376623377,1291
1364,wuxishi,jiangsusheng,2023-07-11,8.3465,0,0,"wuxishi, jiangsusheng",2023-06-27,46.71617633862584,35.071373,2023-07-11,2ba5c71d-57d3-44ea-8300-28e1aba164c3,2023-06-27,8.2827,0,0,0.0638000000000005,1,0,2023-06-27,31.121107,37.82343245550826,8.892743883117582,2023-07-11,4.0,0.5620632585509379,1.0,6,0.3843283582089552,0,0.25,True,17.361800254452927,0,9,10,7,0,6.5296,0.009770889487870695,2023-06-27,44.8051948051948,2023-07-11,19.480519480519483,1292
1365,xuzhoushi,jiangsusheng,2023-07-11,7.6816,0,0,"xuzhoushi, jiangsusheng",2023-07-04,44.740274326775705,33.63093,2023-07-11,fb2f2a67-6062-43b4-ac46-3e44496b8774,2023-07-04,7.8009,0,0,-0.1192999999999999,1,0,2023-07-04,28.931458,32.577298939962475,12.16297538681323,2023-07-11,6.0,0.8287054063994116,4.0,7,0.3025497512437811,0,0.6666666666666666,True,33.01405432658978,0,9,9,7,0,5.5634,-0.021443721465290992,2023-07-04,96.75324675324676,2023-07-11,90.25974025974025,1293
1366,changzhoushi,jiangsusheng,2023-07-11,8.5907,0,0,"changzhoushi, jiangsusheng",2023-06-27,47.07544180522319,35.23331,2023-07-11,bef06ad3-453d-4401-b54c-1e8f86b912fa,2023-06-27,8.5697,0,0,0.0210000000000007,1,0,2023-06-27,31.315031,38.34397168226649,8.7314701229567,2023-07-11,4.0,0.5620632585509379,1.0,6,0.3843283582089552,0,0.25,True,14.367752715121137,0,9,10,7,0,6.4832,0.0032391411648569684,2023-06-27,49.35064935064935,2023-07-11,26.623376623376622,1294
1367,suzhoushi_js,jiangsusheng,2023-07-11,8.4898,0,0,"suzhoushi_js, jiangsusheng",2023-06-27,47.0690763114703,35.3005,2023-07-11,4228926e-76f2-43f1-9b97-d67ac4e6e3e4,2023-06-27,8.3702,0,0,0.1196000000000001,1,0,2023-06-27,31.065283,37.9383490030522,9.130727308418095,2023-07-11,4.0,0.5620632585509379,1.0,6,0.3843283582089552,0,0.25,True,4.213723665284711,0,9,10,4,0,6.6658,0.017942332503225435,2023-06-27,52.5974025974026,2023-07-11,18.83116883116883,1295
1368,nantongshi,jiangsusheng,2023-07-11,8.4641,0,0,"nantongshi, jiangsusheng",2023-06-27,45.9825854831272,34.67772,2023-07-11,7da75192-d489-468f-ac4b-34a52abd9872,2023-06-27,8.3835,0,0,0.0806000000000004,1,0,2023-06-27,30.962059,37.035143242942,8.947442240185204,2023-07-11,4.0,0.5620632585509379,1.0,6,0.3843283582089552,0,0.25,True,3.260942760942761,1,9,9,10,0,6.07765,0.0132617047707585,2023-06-27,57.7922077922078,2023-07-11,50.649350649350644,1296
1369,lianyungangshi,jiangsusheng,2023-07-11,7.0981,0,0,"lianyungangshi, jiangsusheng",2023-07-04,41.393283961974504,31.898392,2023-07-11,e4f4d177-8f03-4c54-8006-b1590c26bd58,2023-07-04,7.7981,0,0,-0.7000000000000002,1,0,2023-07-04,29.305906,34.94252297143431,6.450760990540196,2023-07-11,8.0,0.9392239794041927,5.0,7,0.2733208955223881,0,0.625,True,15.440589847811705,1,9,9,7,0,5.2631499999999996,-0.1330001995002993,2023-07-04,95.45454545454545,2023-07-11,98.05194805194806,1297
1370,huaianshi,jiangsusheng,2023-07-11,7.7623,0,0,"huaianshi, jiangsusheng",2023-06-20,45.03737932370037,33.880688,2023-07-11,a25c9908-7ee7-4300-ac7f-7406abd43f6e,2023-06-20,7.8016,0,0,-0.0392999999999998,1,0,2023-06-20,29.685816,31.508336667661347,13.529042656039024,2023-07-11,6.0,0.8287054063994116,4.0,6,0.3025497512437811,0,0.6666666666666666,True,14.413640263082645,0,9,7,9,0,5.70155,-0.00689286246722379,2023-06-20,27.27272727272727,2023-07-11,73.37662337662337,1298
1371,yanchengshi,jiangsusheng,2023-07-11,7.5441,0,0,"yanchengshi, jiangsusheng",2023-06-20,43.137889920287144,33.101643,2023-07-11,056e1d10-ce84-489c-9304-17cdec5457d1,2023-06-20,7.6118,0,0,-0.0676999999999994,1,0,2023-06-20,28.74606,30.588286698697367,12.549603221589777,2023-07-11,7.0,0.9087899963221773,4.0,6,0.3025497512437811,0,0.5714285714285714,True,0.9652707314823356,1,9,7,10,0,5.3037,-0.012764673718347455,2023-06-20,40.25974025974026,2023-07-11,79.87012987012987,1299
1372,yangzhoushi,jiangsusheng,2023-07-11,8.1897,0,0,"yangzhoushi, jiangsusheng",2023-06-20,45.31805047470348,34.37051,2023-07-11,4da8e035-6662-4902-b6df-d30dd3dfcd6d,2023-06-20,8.0197,0,0,0.1699999999999999,1,0,2023-06-20,28.669956,30.92585822932831,14.392192245375174,2023-07-11,6.0,0.8287054063994116,4.0,6,0.3025497512437811,0,0.6666666666666666,True,6.55108291402319,0,9,9,10,0,6.099449999999999,0.027871365450983274,2023-06-20,33.76623376623377,2023-07-11,56.493506493506494,1300
1373,zhenjiangshi,jiangsusheng,2023-07-11,7.7361,0,0,"zhenjiangshi, jiangsusheng",2023-06-27,46.04189795034907,35.017056,2023-07-11,42c7ee37-97d2-4ca2-8052-8668ce6796a4,2023-06-27,7.6943,0,0,0.0418000000000002,1,0,2023-06-27,31.46332,38.51723953529644,7.5246584150526274,2023-07-11,3.0,0.3423133504965061,1.0,6,0.3843283582089552,0,0.3333333333333333,False,23.01231527093596,0,9,10,9,0,5.9762,0.00699441116428503,2023-06-27,51.298701298701296,2023-07-11,44.15584415584416,1301
